review_id,author_id,product_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_date,review_text,review_title
535859,10473619550,P416341,5,1,NA,0,0,0,5/12/21,Ok this is some cool Witchery  first of all you need to warm the Crème between your finger tips until translucent before applying. Not to mention a little goes a long way.i highly recommend this product.complimentary from La Mer,Yes for me
535860,12685983971,P416341,4,1,1,1,0,1,5/11/21,I received a sample from the brand but I started use this product more than 10 years ago. You don’t feel how good it is until you stopped using it. It calms problem skin very much but you must follow the instruction to use it otherwise it will be too thick and hard to apply. I found it also melted with some serum well.,A problem skin saver
535861,25597390334,P416341,4,1,1,1,0,1,5/11/21,I don’t like that it’s so expensive but it’s a nice rich cream. Moisturizing and hydrating. Absorbs well and I like the ingredients. Its early to see any visible difference but I like it so far. The packaging it came in is luxe. I was gifted by La mer.,Nice but expensive
535862,25403388051,P416341,5,1,1,1,0,1,5/11/21,"i have really dry skin, sensitive, acne prone. THIS IS MY HOLY GRAIL!! my skin feels so nicee. after 1 week of use. i already can see a huge improvement on my skin. 10/10 would recommend for dry skin!",IN LOVE! IM BUYING MORE!
535863,29635097220,P416341,4,1,1,1,0,1,5/11/21,"All I can really say about this cream is wow, ever since I received my product, I have had nothing but great experiences. This cream when applied to my skin definitely does it all. My skin feels so refreshing and soft. The only down side is it’s price",Love it
535864,21142708630,P416341,5,1,1,1,0,1,5/11/21,"This product was gifted by La Mer Jn exchange for an honest review. A rich facial cream that helped me heal my dryness, promotes soft and supple skin, and visibly softens lines and wrinkles. While testing Crème de la Mer, I swapped it in for my usual night cream, as per the direction I warmed it a bit between my fingers until the thick cream became translucent, then patting it into my skin. The instructions recommend using it both day and night, it made my skin baby bum soft.. I now started applying a dab or two to, particularly dry zones after my usual daytime routine when necessary.",Great investment for healthy looking skin.
535865,31157647973,P416341,2,0,0.600000024,5,2,3,5/10/21,OVERPRICED.Its literally just cerave or any other drugstore moisterizer.Its oily and hydrating.Just not worth 95-500 dollars.Choose anyother drug store or some sort of moisterizer that isnt as pricey as this product is.,OVERPRICED.(not worth it)
535866,1330740575,P416341,5,1,1,2,0,2,5/10/21,This is one of the moisturizers I’ve ever used. My skin tends to dry out and I have to balance it the hydration between winter and summer so I don’t get acne. This moisturizer works for both extremes. My skin feels so fresh and balanced that I’ve stopped wearing makeup because it has been so flawless that my friends and coworkers think I’m wearing makeup. I wish this was more affordable. I use it sparingly every week after my exfoliation so my ski is really drinking it up. Haven’t tried the other la mer products but I have to say this is the BEST.,Creme de la Crème of Moisturizers
535867,5914633676,P416341,5,0,1,1,0,1,5/8/21,"Amazing cream! The first week I started using it, my face broke out! But after that my skin became soooo even! Worth the price",
535868,1419835938,P416341,3,0,1,5,0,5,5/7/21,"When I saw this in the latest LUXE box I figured it was my opportunity to try it, to see what all the fuss is about.  While writing this review I’ve had it 9 days.    It is a very heavy cream and the directions advise not to rub in, but to pat and press into skin.  The special instructions did make using it feel “fancy” ( for lack of a better word).  I used it only at night but there is no way I could apply primer, sunscreen and makeup over this heavy cream.  ( believe me , I tried and it was a fail in 90° heat)   When I woke in the morning, my face was smooth and glowy  and baby soft.  I loved it as a nighttime cream and I believe it did it’s job as a moisturizer.  Here’s the thing.   It’s not  $300 good.  Ive used other $50 moisturizers that are HG’s  for me.   Don’t get me wrong, I’ll use the heck out of a free sample.  It just wasn’t impressive enough to get me on the LaMer bandwagon.",La(Meh)
535869,1584871792,P416341,1,0,0.277778,18,13,5,5/5/21,"DONT BUY IT!!!!!!!!! Hands down, worst moisturizer I’ve ever used. People are obsessed with it just because of the price. It is impossible to spread on your skin. It’s like rubbing stale peanut butter on your face.",
535870,28760536444,P416341,5,1,1,2,0,2,5/4/21,"This stuff is like butter for your skin that leaves your face shine all day without an oily/greasy look. It penetrates deep into the skin, has a very nice light scent to it, and has a consistency different to any other moisturizer I have ever tried. While the price is sort of insane, I would reserve this product only for those who have high income as there are other alternatives that are cheaper such as Belif or Tatcha. Mind you, this indulgence will leave your skin looking amazing all day and will absorb during the night, making you look like you just stepped out of a facial all throughout the day. I couldn’t be happier. Just got the La Mer Moisturizing Soft Cream and will compare. From first glance and use, I must say the Creme de La Mer stands out much more and will likely be my go-to for a while once I purchase the much larger version as these ones were only the 15ml for a test run. La Mer is truly the cream of the crop in beauty products.","IF YOU CAN AFFORD IT, BUY IT"
535871,27719615509,P416341,5,1,0,1,1,0,5/3/21,I received the La Mer  Moisturizing Cream as complimentary from La Mer . One of the best moisturizing cream I tried so far . It super smooth and it has lightweight texture. My face feel super smooth without looking oily.A little goes a long way. This cream is luxurious. I highly recommend  it . My favorite moisturizer,Best moisturizer for dry skin
535872,2048746324,P416341,2,0,NA,0,0,0,5/1/21,"In the US, some fruits and vegetables are coated in a thin layer of edible wax before being transported, to maintain freshness. I think this “crème” works the same way. I also think it made me break out. Not really a home run product for me.",now I know how a bell pepper feels
535873,5184582104,P416341,5,1,0.5,2,1,1,4/30/21,Gifted by La Mer. Love this moisturizer and how it feels on my skin. A little definitely goes a long way with this product which is nice and it lasts on my skin all day. Hydrates my skin without feeling oily which was a plus and is super light weight.,Amazing on my skin!
535874,1333641224,P416341,5,1,0.714286029,7,2,5,4/30/21,"This moisturizer will transform your skin. Keeps you well hydrated in the winter months. I pair this with La Mer eye concentrate and LaMer oil to seal it all in. I use to get Botox. Haven’t had too in two years, just by using this product.",Miracle in a jar.
